#region irank jrank  MPI_call buffer_size ncalls total_time min_time max_time
ipm_noregion 5 6 MPI_Sendrecv 167772160 7 1.7702e+00 1.0336e-01 5.7974e-01
ipm_noregion 2 0 MPI_File_write_at 178956632 1 1.2600e+01 1.2600e+01 1.2600e+01
ipm_noregion 3 0 MPI_File_write_at 178956632 1 1.0638e+01 1.0638e+01 1.0638e+01
ipm_noregion 0 0 MPI_File_write_at 178956632 1 5.4429e+00 5.4429e+00 5.4429e+00
ipm_noregion 1 0 MPI_File_write_at 178956632 1 1.0638e+01 1.0638e+01 1.0638e+01
ipm_noregion 5 0 MPI_File_write_at 178956628 1 1.0638e+01 1.0638e+01 1.0638e+01
ipm_noregion 9 0 MPI_File_write_at 178956628 1 1.6036e+00 1.6036e+00 1.6036e+00
ipm_noregion 11 0 MPI_File_write_at 178956628 1 3.3267e-01 3.3267e-01 3.3267e-01
ipm_noregion 8 0 MPI_File_write_at 178956628 1 5.4429e+00 5.4429e+00 5.4429e+00
ipm_noregion 10 0 MPI_File_write_at 178956628 1 3.3581e-01 3.3581e-01 3.3581e-01
ipm_noregion 4 0 MPI_File_write_at 178956628 1 5.4430e+00 5.4430e+00 5.4430e+00
ipm_noregion 6 0 MPI_File_write_at 178956628 1 1.6037e+00 1.6037e+00 1.6037e+00
ipm_noregion 7 0 MPI_File_write_at 178956628 1 1.0638e+01 1.0638e+01 1.0638e+01
ipm_noregion 1 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 5 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 9 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 8 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 10 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 11 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 0 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 3 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 6 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 4 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 2 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
ipm_noregion 7 0 MPI_Init 0 1 0.0000e+00 0.0000e+00 0.0000e+00
